        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
        0.0000000000        0.0000000000
       -0.0009999999      -16.4718973430
